participantID,pNew,pOld,boxesFlipped,absColorDiff,blueFlipped,yellowFlipped,accuracy,discriminationError,boardDifficulty,trialRT,masterTrialID,conditionTrialID,condition,colorSequence,gender,age,education
122,0.899221968,0.759658813,7,3,2,5,1,0,4,18589.7,7,4,medium,"[1,1,2,2,1,1,1]",1,27,7
122,0.998196258,0.989257813,15,7,11,4,1,0,3,25714,13,5,medium,"[2,1,1,2,2,2,2,1,2,2,2,2,2,1,2]",1,27,7
122,0.980434783,0.96875,20,4,8,12,1,0,8,20988.5,16,6,medium,"[1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2]",1,27,7
122,0.979297348,0.894943237,9,5,7,2,1,0,9,17179.3,18,7,medium,"[2,2,2,1,2,2,2,2,1]",1,27,7
131,0.881128012,0.788024902,11,3,7,4,1,0,102,33186.9,2,1,medium,"[2,2,2,1,1,2,1,2,1,2,2]",1,23,7
131,0.997583793,0.971313477,11,7,9,2,1,0,7,34022.7,9,2,medium,"[2,1,2,2,2,2,2,2,2,2,1]",1,23,7
131,0.994416476,0.928268433,8,6,1,7,1,0,4,11111.8,11,3,medium,"[1,2,1,1,1,1,1,1]",1,23,7
131,0.994416476,0.928268433,8,6,7,1,1,0,3,16095.2,13,4,medium,"[2,2,2,2,1,2,2,2]",1,23,7
131,0.992546584,0.984375,19,5,12,7,1,0,9,36883.8,14,5,medium,"[1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2]",1,23,7
131,1,1,20,6,7,13,1,0,8,49755.1,16,6,medium,"[1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1]",1,23,7
131,0.997583793,0.971313477,11,7,2,9,1,0,6,19513.1,20,7,medium,"[1,2,1,1,1,1,2,1,1,1,1]",1,23,7
3,0.976410015,0.927001953,13,5,9,4,1,0,9,9438.9,2,1,low,"[2,2,2,2,1,1,2,2,1,1,2,2,2]",2,32,7
3,0.951578947,0.833847046,8,4,2,6,1,0,101,7326.7,4,2,low,"[2,1,1,1,1,2,1,1]",2,32,7
3,0.979297348,0.894943237,9,5,7,2,1,0,7,5031.2,10,3,low,"[2,1,2,2,2,1,2,2,2]",2,32,7
3,0.979297348,0.894943237,9,5,2,7,1,0,4,6876,13,4,low,"[1,2,1,1,1,2,1,1,1]",2,32,7
3,0.944649347,0.88671875,14,4,5,9,1,0,8,9571.9,14,5,low,"[1,2,1,2,1,2,1,1,1,2,1,2,1,1]",2,32,7
3,0.991534142,0.953857422,12,6,9,3,1,0,3,7817.4,17,6,low,"[1,2,2,2,2,2,1,1,2,2,2,2]",2,32,7
3,0.994416476,0.98046875,16,6,5,11,1,0,6,13861.7,20,7,low,"[1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1]",2,32,7
6,0.990310559,0.868412018,5,5,5,0,1,0,3,4997.7,1,1,low,"[2,2,2,2,2]",2,26,6
6,0.839130435,0.668188095,4,2,1,3,1,0,8,4097,3,2,low,"[1,1,1,2]",2,26,6
6,0.839130435,0.668188095,4,2,1,3,1,0,6,3197.7,6,3,low,"[1,1,1,2]",2,26,6
6,0.839130435,0.668188095,4,2,1,3,1,0,4,3774,8,4,low,"[1,1,2,1]",2,26,6
6,0.677639752,0.588098526,5,1,3,2,1,0,9,4464.5,12,5,low,"[1,2,2,2,1]",2,26,6
6,0.839130435,0.668188095,4,2,3,1,1,0,7,4641.2,13,6,low,"[2,2,2,1]",2,26,6
6,0.839130435,0.668188095,4,2,1,3,1,0,101,3295.5,15,7,low,"[1,1,1,2]",2,26,6
16,0.794508009,0.685470581,8,2,3,5,1,0,4,32102.3,1,1,low,"[1,1,2,2,2,1,1,1]",2,29,7
16,0.794508009,0.685470581,8,2,5,3,1,0,9,26299.3,2,2,low,"[2,1,1,1,2,2,2,2]",2,29,7
16,0.990310559,0.868412018,5,5,0,5,1,0,8,11342.5,3,3,low,"[1,1,1,1,1]",2,29,7
16,0.990310559,0.868412018,5,5,0,5,1,0,101,9164.4,8,4,low,"[1,1,1,1,1]",2,29,7
16,0.919875776,0.748277664,5,3,1,4,1,0,6,6800.4,9,5,low,"[1,1,2,1,1]",2,29,7
16,0.899221968,0.759658813,7,3,5,2,1,0,7,11507.4,13,6,low,"[1,2,2,2,1,2,2]",2,29,7
16,0.794508009,0.685470581,8,2,5,3,1,0,3,13807.2,21,7,low,"[1,2,1,2,2,1,2,2]",2,29,7
9,0.984897025,0.881057739,7,5,1,6,1,0,8,26397.9,1,1,low,"[1,1,1,1,1,2,1]",2,32,6
9,0.899221968,0.759658813,7,3,2,5,1,0,101,10554.8,6,2,low,"[1,2,1,1,1,2,1]",2,32,6
9,0.881128012,0.788024902,11,3,4,7,1,0,6,14572.4,9,3,low,"[1,1,1,2,1,2,2,2,1,1,1]",2,32,6
9,0.979297348,0.894943237,9,5,7,2,1,0,7,9976.2,13,4,low,"[2,1,1,2,2,2,2,2,2]",2,32,6
9,0.994416476,0.928268433,8,6,7,1,1,0,9,7756.8,18,5,low,"[2,1,2,2,2,2,2,2]",2,32,6
9,0.990310559,0.868412018,5,5,5,0,1,0,3,4760.1,19,6,low,"[2,2,2,2,2]",2,32,6
9,0.984897025,0.881057739,7,5,1,6,1,0,4,9159.8,21,7,low,"[1,1,1,1,1,2,1]",2,32,6
23,0.886902679,0.772750854,9,3,3,6,1,0,8,11002.6,2,1,low,"[1,1,1,2,2,1,2,1,1]",2,25,6
23,0.963478261,0.820358276,6,4,5,1,1,0,7,4847.1,3,2,low,"[2,1,2,2,2,2]",2,25,6
23,0.963478261,0.820358276,6,4,5,1,1,0,3,4830.4,4,3,low,"[2,2,2,1,2,2]",2,25,6
23,0.984897025,0.881057739,7,5,1,6,1,0,101,6649.6,9,4,low,"[1,2,1,1,1,1,1]",2,25,6
23,0.919875776,0.748277664,5,3,1,4,1,0,4,3718.2,13,5,low,"[1,1,1,1,2]",2,25,6
23,0.785846009,0.696380615,10,2,6,4,1,0,9,7444.6,15,6,low,"[1,2,2,1,1,2,2,2,1,2]",2,25,6
23,0.963478261,0.820358276,6,4,1,5,1,0,6,4513.1,19,7,low,"[2,1,1,1,1,1]",2,25,6
17,0.999508682,0.994140625,14,8,11,3,1,0,9,14302.4,1,1,low,"[2,2,1,2,1,1,2,2,2,2,2,2,2,2]",2,29,4
17,0.999508682,0.994140625,14,8,3,11,1,0,6,12305.9,2,2,low,"[1,1,1,2,1,1,1,1,1,2,1,1,1,2]",2,29,4
17,0.999771167,0.998046875,16,8,4,12,1,0,101,11205.9,5,3,low,"[2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1]",2,29,4
17,0.999998654,0.999755859,13,11,1,12,1,0,4,7670.9,13,4,low,"[2,1,1,1,1,1,1,1,1,1,1,1,1]",2,29,4
17,1,1,21,9,15,6,1,0,7,10904.6,15,5,low,"[2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2]",2,29,4
17,0.999771167,0.998046875,16,8,12,4,1,0,3,8332.9,16,6,low,"[2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2]",2,29,4
17,1,1,18,10,4,14,1,0,8,8767.9,17,7,low,"[1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1]",2,29,4
27,0.998196258,0.989257813,15,7,11,4,1,0,9,8072.1,4,1,low,"[2,2,1,1,2,2,1,2,2,2,2,2,2,1,2]",1,25,7
27,1,1,22,6,8,14,1,0,8,10369.6,8,2,low,"[2,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1]",1,25,7
27,1,1,20,8,6,14,1,0,6,9110.8,10,3,low,"[1,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1]",1,25,7
27,0.999946157,0.999023438,15,9,3,12,1,0,4,6972,15,4,low,"[1,1,1,1,1,1,2,1,2,2,1,1,1,1,1]",1,25,7
27,0.999398689,0.988769531,12,8,10,2,1,0,3,5601.6,18,5,low,"[1,2,2,2,2,2,2,2,2,2,1,2]",1,25,7
27,0.976410015,0.927001953,13,5,4,9,1,0,101,5862.2,19,6,low,"[1,2,1,1,2,1,2,1,2,1,1,1,1]",1,25,7
27,0.999508682,0.994140625,14,8,11,3,1,0,7,5791.1,20,7,low,"[2,2,2,2,1,2,2,2,2,2,1,2,2,1]",1,25,7
28,0.899221968,0.759658813,7,3,2,5,1,0,101,13773.3,1,1,low,"[2,1,2,1,1,1,1]",2,23,7
28,0.963478261,0.820358276,6,4,5,1,1,0,3,9204.7,4,2,low,"[1,2,2,2,2,2]",2,23,7
28,0.886902679,0.772750854,9,3,3,6,1,0,6,9903.7,5,3,low,"[2,2,1,1,2,1,1,1,1]",2,23,7
28,0.919875776,0.748277664,5,3,1,4,1,0,4,5678.2,7,4,low,"[1,1,1,1,2]",2,23,7
28,0.975776398,0.808344841,4,4,4,0,1,0,9,4272.8,8,5,low,"[2,2,2,2]",2,23,7
28,0.963478261,0.820358276,6,4,1,5,1,0,8,5679.4,16,6,low,"[1,1,2,1,1,1]",2,23,7
28,0.919875776,0.748277664,5,3,4,1,1,0,7,5175.6,19,7,low,"[2,2,2,1,2]",2,23,7
13,0.839130435,0.668188095,4,2,3,1,1,0,9,10082.4,1,1,low,"[2,2,1,2]",2,27,7
13,0.942380728,0.866577148,12,4,8,4,1,0,7,6946.2,9,2,low,"[1,2,2,2,1,2,2,2,1,1,2,2]",2,27,7
13,0.976410015,0.927001953,13,5,4,9,1,0,6,7226.4,11,3,low,"[1,1,1,1,1,1,1,2,2,2,1,1,2]",2,27,7
13,0.979297348,0.894943237,9,5,2,7,1,0,8,4673.8,13,4,low,"[1,2,1,1,1,1,2,1,1]",2,27,7
13,0.785846009,0.696380615,10,2,4,6,1,0,101,4433.6,14,5,low,"[1,2,1,2,1,1,2,1,2,1]",2,27,7
13,0.979297348,0.894943237,9,5,7,2,1,0,3,4894.4,17,6,low,"[2,2,2,2,1,2,1,2,2]",2,27,7
13,0.999398689,0.988769531,12,8,2,10,1,0,4,7380.5,21,7,low,"[1,1,1,1,2,2,1,1,1,1,1,1]",2,27,7
8,1,1,18,8,13,5,1,0,7,10096.1,6,1,low,"[1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2]",2,27,6
8,0.997391304,0.9921875,18,6,6,12,1,0,6,8192,8,2,low,"[1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1]",2,27,6
8,0.999176201,0.99609375,17,7,5,12,1,0,8,8408.8,9,3,low,"[1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1]",2,27,6
8,1,1,15,13,1,14,1,0,4,7638.6,15,4,low,"[1,1,1,2,1,1,1,1,1,1,1,1,1,1,1]",2,27,6
8,0.998196258,0.989257813,15,7,11,4,1,0,3,8047.5,16,5,low,"[1,2,1,2,1,2,2,2,2,2,2,2,1,2,2]",2,27,6
8,0.999946157,0.999023438,15,9,12,3,1,0,9,6418.1,17,6,low,"[1,1,2,2,1,2,2,2,2,2,2,2,2,2,2]",2,27,6
8,0.994416476,0.98046875,16,6,5,11,1,0,101,8336.6,21,7,low,"[1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1]",2,27,6
40,0.919875776,0.748277664,5,3,1,4,1,0,101,8385.2,5,1,low,"[1,1,2,1,1]",2,25,7
40,1,1,20,6,7,13,1,0,8,23773.1,11,2,low,"[1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1]",2,25,7
40,0.976410015,0.910217285,11,5,8,3,1,0,3,8603,14,3,low,"[2,2,2,2,1,1,2,1,2,2,2]",2,25,7
40,1,1,25,11,7,18,1,0,6,10854.2,16,4,low,"[1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1]",2,25,7
40,1,1,15,11,2,13,1,0,4,7003.8,18,5,low,"[2,1,1,1,1,2,1,1,1,1,1,1,1,1,1]",2,25,7
40,0.999946157,0.999023438,15,9,12,3,1,0,7,8989.2,19,6,low,"[2,2,2,2,2,2,2,2,2,2,1,1,2,2,1]",2,25,7
40,1,1,24,10,17,7,1,0,9,10762.1,21,7,low,"[2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1]",2,25,7
31,0.979297348,0.894943237,9,5,2,7,1,0,4,16115.5,2,1,low,"[1,1,2,1,2,1,1,1,1]",2,24,7
31,1,1,19,7,13,6,1,0,3,9149.9,10,2,low,"[2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1]",2,24,7
31,1,1,21,7,14,7,1,0,9,10572.4,13,3,low,"[1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2]",2,24,7
31,1,1,22,8,7,15,1,0,101,10996.8,14,4,low,"[1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1]",2,24,7
31,1,1,20,8,14,6,1,0,7,9627.4,17,5,low,"[2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2]",2,24,7
31,1,1,17,9,4,13,1,0,6,7876.9,19,6,low,"[1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2]",2,24,7
31,0.999771167,0.998046875,16,8,4,12,1,0,8,7397.7,20,7,low,"[1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1]",2,24,7
32,1,1,25,13,19,6,1,0,3,12705.1,1,1,low,"[2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1]",2,24,7
32,1,1,23,7,8,15,1,0,8,11881.4,2,2,low,"[1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1]",2,24,7
32,1,1,18,8,5,13,1,0,101,12419.4,4,3,low,"[2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1]",2,24,7
32,1,1,18,8,13,5,1,0,7,10474.4,5,4,low,"[2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2]",2,24,7
32,1,1,18,8,5,13,1,0,4,10789.4,10,5,low,"[2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1]",2,24,7
32,1,1,19,7,6,13,1,0,6,11727.5,13,6,low,"[1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1]",2,24,7
32,1,1,15,11,13,2,1,0,9,7604.2,17,7,low,"[2,2,2,2,2,2,2,2,2,2,1,2,1,2,2]",2,24,7
34,0.994416476,0.98046875,16,6,5,11,1,0,8,8786,2,1,low,"[2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1]",2,22,7
34,1,1,25,11,18,7,1,0,7,10450.7,4,2,low,"[1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2]",2,22,7
34,1,1,23,9,7,16,1,0,6,9180.7,5,3,low,"[1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1]",2,22,7
34,0.992290349,0.967285156,14,6,4,10,1,0,4,6568.7,6,4,low,"[2,1,1,1,1,1,2,1,2,2,1,1,1,1]",2,22,7
34,1,1,21,9,6,15,1,0,101,8890.9,8,5,low,"[2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1]",2,22,7
34,1,1,22,10,16,6,1,0,9,9461,13,6,low,"[2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,1]",2,22,7
34,1,1,20,12,16,4,1,0,3,7927.7,21,7,low,"[2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2]",2,22,7
30,0.998196258,0.989257813,15,7,4,11,1,0,8,13080.3,6,1,low,"[1,1,1,1,1,2,1,2,1,1,1,1,2,2,1]",1,23,7
30,0.992546584,0.984375,19,5,7,12,1,0,101,13451.3,8,2,low,"[2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2]",1,23,7
30,0.997391304,0.9921875,18,6,12,6,1,0,9,6573.6,10,3,low,"[2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2]",1,23,7
30,0.99989366,0.996826172,13,9,11,2,1,0,7,6514.3,12,4,low,"[2,1,2,2,1,2,2,2,2,2,2,2,2]",1,23,7
30,1,1,18,8,5,13,1,0,6,7667.3,14,5,low,"[1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1]",1,23,7
30,0.979297348,0.894943237,9,5,7,2,1,0,3,3801.3,17,6,low,"[2,2,2,1,2,2,2,2,1]",1,23,7
30,0.992290349,0.940765381,10,6,2,8,1,0,4,3662.3,18,7,low,"[2,1,1,2,1,1,1,1,1,1]",1,23,7
55,0.942380728,0.866577148,12,4,8,4,1,0,9,4992.9,6,1,low,"[1,1,2,2,2,2,1,1,2,2,2,2]",3,22,7
55,0.992290349,0.940765381,10,6,8,2,1,0,3,6164.8,7,2,low,"[1,2,1,2,2,2,2,2,2,2]",3,22,7
55,0.944649347,0.849121094,10,4,3,7,1,0,101,4579.4,9,3,low,"[1,1,1,2,1,1,1,2,1,2]",3,22,7
55,0.881128012,0.806152344,13,3,5,8,1,0,8,7035.2,14,4,low,"[1,1,1,1,2,2,2,2,2,1,1,1,1]",3,22,7
55,0.998196258,0.989257813,15,7,11,4,1,0,7,6272.1,16,5,low,"[2,1,2,2,2,2,2,1,2,1,2,2,1,2,2]",3,22,7
55,0.999508682,0.982421875,10,8,1,9,1,0,4,4919.9,18,6,low,"[2,1,1,1,1,1,1,1,1,1]",3,22,7
55,0.979297348,0.9453125,15,5,5,10,1,0,6,6829.8,21,7,low,"[1,1,1,2,1,2,2,2,1,1,2,1,1,1,1]",3,22,7
44,1,1,20,6,7,13,1,0,8,16916.1,1,1,low,"[2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1]",1,28,6
44,1,1,19,7,6,13,1,0,6,18313.1,4,2,low,"[1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1]",1,28,6
44,1,1,18,8,5,13,1,0,4,8799.3,5,3,low,"[2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1]",1,28,6
44,1,1,19,11,15,4,1,0,9,8612.3,8,4,low,"[2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2]",1,28,6
44,1,1,19,11,15,4,1,0,3,6943.6,9,5,low,"[2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2]",1,28,6
44,1,1,20,8,6,14,1,0,101,8918.1,10,6,low,"[2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1]",1,28,6
44,1,1,19,9,14,5,1,0,7,6366.6,18,7,low,"[2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2]",1,28,6
48,0.881128012,0.788024902,11,3,7,4,1,0,9,32956.8,1,1,low,"[2,1,2,1,2,2,1,2,2,2,1]",1,23,7
48,0.992290349,0.967285156,14,6,4,10,1,0,4,31362.7,7,2,low,"[1,1,2,1,2,2,2,1,1,1,1,1,1,1]",1,23,7
48,0.991534142,0.953857422,12,6,9,3,1,0,7,8701.4,11,3,low,"[2,1,2,2,2,2,2,2,1,2,2,1]",1,23,7
48,1,1,19,7,6,13,1,0,101,17029.9,14,4,low,"[2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1]",1,23,7
48,1,1,20,6,7,13,1,0,8,14278.9,15,5,low,"[1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1]",1,23,7
48,0.999946157,0.999023438,15,9,3,12,1,0,6,12345.2,18,6,low,"[1,2,1,2,1,1,1,1,1,2,1,1,1,1,1]",1,23,7
48,0.999946157,0.999023438,15,9,12,3,1,0,3,13853.9,19,7,low,"[2,2,2,2,2,1,2,2,2,2,1,2,1,2,2]",1,23,7
47,1,1,15,11,13,2,1,0,9,8052.4,3,1,low,"[2,2,2,2,2,1,1,2,2,2,2,2,2,2,2]",2,22,7
47,1,1,20,8,6,14,1,0,6,10992.3,4,2,low,"[1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1]",2,22,7
47,1,1,20,8,14,6,1,0,7,15034.9,6,3,low,"[2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2]",2,22,7
47,1,1,19,7,6,13,1,0,8,10680.1,10,4,low,"[1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1]",2,22,7
47,1,1,18,8,5,13,1,0,4,7944.9,13,5,low,"[2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1]",2,22,7
47,1,1,19,9,5,14,1,0,101,8421.1,14,6,low,"[1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1]",2,22,7
47,1,1,18,8,13,5,1,0,3,9963.3,18,7,low,"[1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1]",2,22,7
39,1,1,17,9,13,4,1,0,3,10188.2,6,1,low,"[1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2]",2,24,7
39,1,1,17,9,13,4,1,0,7,11652.6,8,2,low,"[2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1]",2,24,7
39,1,1,18,8,5,13,1,0,8,11906.9,11,3,low,"[1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1]",2,24,7
39,1,1,19,7,13,6,1,0,9,14388.1,14,4,low,"[2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2]",2,24,7
39,1,1,19,7,6,13,1,0,101,10998,15,5,low,"[2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1]",2,24,7
39,1,1,22,8,7,15,1,0,6,12097.6,16,6,low,"[1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1]",2,24,7
39,1,1,16,10,3,13,1,0,4,8832.6,21,7,low,"[2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1]",2,24,7
54,0.963478261,0.820358276,6,4,5,1,1,0,3,5831.7,2,1,low,"[2,1,2,2,2,2]",2,23,7
54,0.951578947,0.833847046,8,4,6,2,1,0,9,5265.9,5,2,low,"[2,2,2,2,1,1,2,2]",2,23,7
54,0.951578947,0.833847046,8,4,2,6,1,0,101,4264,8,3,low,"[1,1,1,1,2,2,1,1]",2,23,7
54,0.886902679,0.772750854,9,3,3,6,1,0,8,6389.6,10,4,low,"[2,1,2,1,1,2,1,1,1]",2,23,7
54,0.975776398,0.808344841,4,4,0,4,1,0,6,2433,14,5,low,"[1,1,1,1]",2,23,7
54,0.990310559,0.868412018,5,5,0,5,1,0,4,2766.7,15,6,low,"[1,1,1,1,1]",2,23,7
54,0.881128012,0.788024902,11,3,7,4,1,0,7,5322,19,7,low,"[1,2,2,2,2,1,1,2,2,2,1]",2,23,7
37,0.703478261,0.584094048,3,1,1,2,0,0,7,5840.2,6,1,low,"[1,2,1]",2,22,7
37,0.943478261,0.738266468,3,3,0,3,1,0,6,3733.4,11,2,low,"[1,1,1]",2,22,7
37,0.677639752,0.588098526,5,1,3,2,0,0,101,7043.7,12,3,low,"[1,1,1]",2,22,7
37,0.943478261,0.738266468,3,3,0,3,1,0,4,4484.5,13,4,low,"[1,2,2,1,2]",2,22,7
37,0.943478261,0.738266468,3,3,3,0,1,0,9,3978.4,15,5,low,"[2,2,2]",2,22,7
37,0.810869565,0.676197052,6,2,4,2,1,0,3,8568.5,17,6,low,"[1,2,2,2,1,2]",2,22,7
37,0.839130435,0.668188095,4,2,1,3,1,0,8,4801.9,19,7,low,"[1,1,2,1]",2,22,7
29,0.944649347,0.849121094,10,4,7,3,1,0,3,7761.3,2,1,low,"[2,2,2,1,2,1,2,2,2,1]",1,23,6
29,0.652451205,0.612792969,13,1,6,7,1,0,8,11260,3,2,low,"[1,2,2,1,1,1,1,2,2,1,1,2,2]",1,23,6
29,0.99965002,0.975479126,8,8,8,0,1,0,7,6618.3,5,3,low,"[2,2,2,2,2,2,2,2]",1,23,6
29,0.997583793,0.971313477,11,7,2,9,1,0,101,5700.2,10,4,low,"[1,2,1,1,1,2,1,1,1,1,1]",1,23,6
29,0.881128012,0.788024902,11,3,4,7,1,0,4,6580.8,14,5,low,"[2,1,2,2,1,1,2,1,1,1,1]",1,23,6
29,0.998196258,0.961593628,9,7,1,8,1,0,6,4996.9,17,6,low,"[1,1,1,2,1,1,1,1,1]",1,23,6
29,0.783123666,0.709472656,12,2,7,5,1,0,9,7629.8,19,7,low,"[1,2,1,2,2,2,2,2,1,1,1,2]",1,23,6
33,0.677639752,0.588098526,5,1,3,2,0,0,4,9527.7,3,1,low,"[1,2,1,2,2]",2,22,7
33,0.810869565,0.676197052,6,2,4,2,0,0,101,7476.9,4,2,low,"[2,2,2,2,1,1]",2,22,7
33,0.794508009,0.685470581,8,2,3,5,1,0,6,7301.4,6,3,low,"[1,2,2,1,2,1,1,1]",2,22,7
33,0.998810069,0.951873779,7,7,7,0,1,0,3,6736.1,8,4,low,"[2,2,2,2,2,2,2]",2,22,7
33,0.944649347,0.849121094,10,4,7,3,1,0,9,6948.8,10,5,low,"[1,1,2,2,2,1,2,2,2,2]",2,22,7
33,0.810869565,0.676197052,6,2,4,2,0,0,8,6181.7,11,6,low,"[2,2,2,1,1,2]",2,22,7
33,0.810869565,0.676197052,6,2,4,2,1,0,7,5196.8,18,7,low,"[2,2,1,1,2,2]",2,22,7
36,0.794508009,0.685470581,8,2,5,3,1,0,9,23424.2,1,1,low,"[1,2,2,2,1,1,2,2]",2,22,6
36,0.655916005,0.598190308,9,1,4,5,1,0,6,15049.7,3,2,low,"[1,2,2,2,1,1,1,1,2]",2,22,6
36,0.944649347,0.849121094,6,4,1,5,1,0,8,4873.2,7,3,low,"[1,1,2,1,1,1]",2,22,6
36,0.963478261,0.820358276,10,4,7,3,1,0,3,5246.7,8,4,low,"[2,1,1,2,2,1,2,2,2,2]",2,22,6
36,0.810869565,0.676197052,6,2,4,2,1,0,7,5329,11,5,low,"[1,2,2,2,2,1]",2,22,6
36,0.899221968,0.759658813,7,3,2,5,1,0,101,5952.4,16,6,low,"[2,1,1,1,2,1,1]",2,22,6
36,0.655916005,0.598190308,9,1,4,5,1,0,4,12112.6,17,7,low,"[1,1,2,2,2,2,1,1,1]",2,22,6
58,0.999771167,0.998046875,16,8,12,4,1,0,3,7457.5,7,1,low,"[2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1]",2,23,6
58,1,1,25,9,8,17,1,0,8,10821.9,10,2,low,"[2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1]",2,23,6
58,0.991534142,0.953857422,12,6,9,3,1,0,9,7047.5,12,3,low,"[2,1,2,2,2,2,2,2,2,2,1,1]",2,23,6
58,0.994416476,0.98046875,16,6,5,11,1,0,4,7574.2,13,4,low,"[1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2]",2,23,6
58,1,1,25,9,8,17,1,0,101,12782.5,17,5,low,"[1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1]",2,23,6
58,0.998196258,0.989257813,15,7,4,11,1,0,6,8368.8,18,6,low,"[2,2,1,1,1,1,1,2,2,1,1,1,1,1,1]",2,23,6
58,0.999946157,0.999023438,15,9,12,3,1,0,7,7133.2,19,7,low,"[2,2,1,2,1,2,2,2,2,1,2,2,2,2,2]",2,23,6
56,1,1,18,12,3,15,1,0,4,9440.7,3,1,low,"[2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1]",2,22,7
56,0.994416476,0.98046875,16,6,5,11,1,0,101,9888.7,5,2,low,"[2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1]",2,22,7
56,0.998196258,0.989257813,15,7,11,4,1,0,3,8975.5,6,3,low,"[2,1,2,1,2,2,2,2,2,2,2,2,1,1,2]",2,22,7
