sID,trialNumber,prID,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,traits1,traits2,traits3,s,strategy,sex,age
104,2,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","5,5,4,4,5","4,4,5,5,4",50,2.0686,40,4.2046,33,1,,,,0.5882352941176471,compromise,Male,20
104,3,,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,4.5045,65,5.1053,75,3,,,,0.3333333333333333,compromise,Male,20
104,4,,5,0.625,1,1.8,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,3.1865,60,4.0376,4,1,,,,0,stay,Male,20
104,5,,5,0,1,1.8,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,6.2896,5,1.8523,7,3,,,,0,stay,Male,20
104,6,,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","2,3,4,4,4","7,6,5,5,5",NA,NA,NA,NA,NA,NA,,,,NA,NA,Male,20
104,7,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","2,2,3,1,3","7,7,6,8,6",20,2.0212,25,2.5168,35,2,,,,0.3333333333333333,compromise,Male,20
104,8,,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,3.3366,23,2.3384,35,2,,,,0.2,compromise,Male,20
104,9,,45,0.375,0,2,0.377777778,"9,9,9,9,9","4,5,4,1,3","5,4,5,8,6",40,4.8557,30,5.1713,24,3,,,,0.625,compromise,Male,20
104,10,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,8,7,5,7","2,1,2,4,2",70,1.6026,75,2.5685,85,2,,,,0.3333333333333333,compromise,Male,20
104,11,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","5,5,4,7,7","4,4,5,2,2",65,1.8183,65,1.802,50,1,,,,0,stay,Male,20
104,12,,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","8,7,7,5,7","1,2,2,4,2",80,1.8867,70,1.7841,65,3,,,,0.6666666666666666,compromise,Male,20
104,13,,5,0,1,1.7,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",10,2.0185,10,1.9687,11,3,,,,0,stay,Male,20
104,14,,5,1,1,1.6,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",90,1.5839,90,2.0014,89,3,,,,0,stay,Male,20
104,15,,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",15,2.9372,20,1.5176,30,3,,,,0.3333333333333333,compromise,Male,20
104,16,,45,0,1,1.6,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",3,3.7379,3,1.9515,4,3,,,,0,stay,Male,20
104,17,,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,1.0519,60,1.7512,75,1,,,,0,stay,Male,20
104,18,,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",40,1.2356,35,2.0346,23,2,,,,0.29411764705882354,compromise,Male,20
104,19,,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",75,1.8685,75,3.3868,60,1,,,,0,stay,Male,20
104,20,,45,1,1,1.8,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",90,2.152,90,1.6187,88,3,,,,0,stay,Male,20
104,21,,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","5,4,4,5,5","4,5,5,4,4",55,1.7349,50,2.5711,39,3,,,,0.3125,compromise,Male,20
104,22,,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",76,2.7854,78,3.8543,93,1,,,,0.11764705882352941,compromise,Male,20
104,23,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",75,1.5849,70,2.9202,59,2,,,,0.3125,compromise,Male,20
104,24,,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,1.2511,20,2.1694,2,1,,,,0,stay,Male,20
104,25,,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,2.4024,65,2.1859,75,2,,,,0.3333333333333333,compromise,Male,20
104,26,,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",60,2.2856,60,2.5363,43,1,,,,0,stay,Male,20
104,27,,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","7,6,3,7,5","2,3,6,2,4",60,2.0352,70,2.0525,77,3,,,,0.5882352941176471,compromise,Male,20
104,28,,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",25,1.1177,15,2.1693,9,3,,,,0.625,compromise,Male,20
104,29,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","2,1,0,2,1","7,8,9,7,8",10,1.6003,10,1.7684,26,1,,,,0,stay,Male,20
104,30,,5,0.5,1,2,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,1.8202,55,2.8526,3,1,,,,0.087719298,compromise,Male,20
104,31,,5,0.25,0,2,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,0.9189,20,1.7007,35,1,,,,0,stay,Male,20
104,32,,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","3,0,2,0,1","6,9,7,9,8",15,4.0216,5,2.4019,0,3,,,,0.6666666666666666,compromise,Male,20
104,33,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","7,5,4,5,7","2,4,5,4,2",55,1.3524,60,2.3186,72,2,,,,0.29411764705882354,compromise,Male,20
104,34,,45,0.125,1,1.8,0.133333333,"9,9,9,9,9","3,1,1,0,1","6,8,8,9,8",15,0.5337,16,3.9221,15,2,,,,Inf,copy,Male,20
104,35,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","2,3,2,2,2","7,6,7,7,7",25,0.7688,12,2.9187,9,3,,,,0.8125,compromise,Male,20
104,36,,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,0,1,3,0","7,9,8,6,9",12,2.7208,15,1.3003,29,2,,,,0.17647058823529413,compromise,Male,20
104,37,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","9,7,6,5,7","0,2,3,4,2",73,2.2688,70,1.919,88,1,,,,-0.2,stay,Male,20
104,38,,5,0.875,0,1.6,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",75,2.1188,83,2.753,91,2,,,,0.5,compromise,Male,20
104,39,,5,0.5,0,1.8,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,2.0528,55,2.7695,45,2,,,,0.3333333333333333,compromise,Male,20
104,40,,45,0.5,0,2,0.511111111,"9,9,9,9,9","6,3,2,6,6","3,6,7,3,3",55,1.4848,48,3.7543,38,2,,,,0.4117647058823529,compromise,Male,20
104,41,,45,0.75,1,1.7,0.755555556,"9,9,9,9,9","7,7,7,6,7","2,2,2,3,2",70,0.9858,70,2.369,68,2,,,,0,stay,Male,20
104,42,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","8,8,8,7,8","1,1,1,2,1",85,0.5519,87,2.7351,100,2,,,,0.13333333333333333,compromise,Male,20
104,43,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","6,3,3,2,3","3,6,6,7,6",40,1.3847,35,2.0522,24,2,,,,0.3125,compromise,Male,20
104,44,,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",35,1.0843,45,2.6699,50,3,,,,0.6666666666666666,compromise,Male,20
104,45,,5,0.375,1,1.8,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",40,1.3178,40,2.3194,85,1,,,,0,stay,Male,20
104,46,,45,0.25,1,1.9,0.244444444,"9,9,9,9,9","1,2,2,4,2","8,7,7,5,7",37,1.3347,33,4.5226,35,1,,,,2,copy,Male,20
104,47,,5,0.375,0,1.6,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",35,2.4357,35,1.5185,53,1,,,,0,stay,Male,20
104,48,,5,0.75,0,1.6,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",75,1.0342,85,2.0525,91,3,,,,0.625,compromise,Male,20
104,49,,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.6848,55,2.3693,44,3,,,,0.3125,compromise,Male,20
104,50,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","2,2,3,1,3","7,7,6,8,6",30,2.3523,30,1.3683,12,1,,,,0,stay,Male,20
104,51,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","6,8,9,8,8","3,1,0,1,1",80,1.0008,80,1.6521,95,1,,,,0,stay,Male,20
104,52,,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.0342,87,2.6864,97,3,,,,0.4117647058823529,compromise,Male,20
104,53,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,2.2188,13,3.1202,4,2,,,,0.4375,compromise,Male,20
104,54,,45,0.875,1,2,0.866666667,"9,9,9,9,9","7,9,7,9,7","2,0,2,0,2",80,1.002,80,1.918,4,1,,,,0,stay,Male,20
105,1,,5,0.5,1,1.6,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",65,5.1483,70,5.0114,64,3,,,,-5,stay,Male,27
105,2,,5,0.375,0,1.5,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",25,4.3653,30,3.8765,42,1,,,,0.29411764705882354,compromise,Male,27
105,3,,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","2,4,2,4,5","7,5,7,5,4",35,7.1506,4,4.7429,52,3,,,,-1.823529412,stay,Male,27
105,4,,45,0,1,1.7,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",10,6.4334,15,3.0101,12,3,,,,2.5,copy,Male,27
105,5,,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","8,7,8,6,5","1,2,1,3,4",80,6.383,75,4.8089,63,1,,,,0.29411764705882354,compromise,Male,27
105,6,,5,0.625,1,1.7,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",70,4.3672,65,5.592,22,1,,,,0.10416666666666667,compromise,Male,27
105,7,,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",10,3.2662,12,6.0748,25,1,,,,0.13333333333333333,compromise,Male,27
105,8,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,3.9838,70,5.2264,63,2,,,,0.5882352941176471,compromise,Male,27
105,9,,45,0.75,1,1.9,0.755555556,"9,9,9,9,9","8,8,6,6,6","1,1,3,3,3",85,7.7341,80,4.4076,86,2,,,,-5,stay,Male,27
105,10,,45,0.75,0,2,0.755555556,"9,9,9,9,9","7,6,7,7,7","2,3,2,2,2",75,7.3987,83,4.3928,90,3,,,,0.5333333333333333,compromise,Male,27
105,11,,45,0.375,0,2,0.377777778,"9,9,9,9,9","6,3,4,1,3","3,6,5,8,6",30,5.0832,35,5.54,48,1,,,,0.2777777777777778,compromise,Male,27
105,12,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","9,9,7,7,7","0,0,2,2,2",85,3.3991,NA,NA,NA,NA,,,,NA,NA,Male,27
105,13,,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",12,5.5504,20,4.3593,30,2,,,,0.4444444444444444,compromise,Male,27
105,14,,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","0,2,3,1,0","9,7,6,8,9",20,6.2666,15,5.6587,5,2,,,,0.3333333333333333,compromise,Male,27
105,15,,5,0.5,0,1.8,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",80,7.6497,70,3.1108,62,3,,,,0.5555555555555556,compromise,Male,27
105,16,,5,0.375,0,1.9,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,3.201,35,5.3919,25,2,,,,0.3333333333333333,compromise,Male,27
105,17,,5,0.625,0,1.9,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,2.4504,65,5.7073,75,1,,,,0.3333333333333333,compromise,Male,27
105,18,,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","3,2,2,1,3","6,7,7,8,6",30,4.4837,20,8.7279,13,3,,,,0.5882352941176471,compromise,Male,27
105,19,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","1,4,1,3,2","8,5,8,6,7",30,3.1997,25,5.9928,14,2,,,,0.3125,compromise,Male,27
105,20,,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,2.7832,75,4.2585,62,1,,,,0.2777777777777778,compromise,Male,27
105,21,,5,0.875,0,1.6,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,1.4839,85,6.5422,98,3,,,,0.2777777777777778,compromise,Male,27
105,22,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,1.932,15,4.1097,4,1,,,,0.3125,compromise,Male,27
105,23,,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","7,8,8,8,8","2,1,1,1,1",90,3.5171,85,5.2913,73,1,,,,0.29411764705882354,compromise,Male,27
105,24,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","0,2,2,0,2","9,7,7,9,7",15,2.4664,10,5.3755,0,1,,,,0.3333333333333333,compromise,Male,27
105,25,,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,1.4158,55,4.9434,45,2,,,,0.3333333333333333,compromise,Male,27
105,26,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","1,2,1,1,1","8,7,8,8,8",12,3.3152,20,4.8258,28,3,,,,0.5,compromise,Male,27
105,27,,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","6,6,4,5,7","3,3,5,4,2",65,3.5164,60,5.4923,48,1,,,,0.29411764705882354,compromise,Male,27
105,28,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,6.7833,8,4.8092,5,3,,,,Inf,copy,Male,27
105,29,,5,1,1,2,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",95,3.6497,90,4.9073,97,3,,,,-2.5,stay,Male,27
105,30,,5,0.375,1,1.8,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",40,2.5499,60,5.609,84,1,,,,0.45454545454545453,compromise,Male,27
105,31,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","7,4,4,5,3","2,5,5,4,6",45,2.4348,40,7.4073,60,2,,,,-0.333333333,stay,Male,27
105,32,,5,0.625,0,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,2.1174,65,4.6582,76,2,,,,0.3125,compromise,Male,27
105,33,,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","5,2,2,4,4","4,7,7,5,5",45,3.2494,40,4.0945,30,2,,,,0.3333333333333333,compromise,Male,27
105,34,,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",40,1.7002,35,3.5604,25,3,,,,0.3333333333333333,compromise,Male,27
105,35,,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","5,7,6,5,5","4,2,3,4,4",60,5.2327,60,4.7396,75,3,,,,0,stay,Male,27
105,36,,5,0,1,1.7,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,4.7999,10,1.7933,4,3,,,,-5,stay,Male,27
105,37,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.0488,90,5.0596,95,1,,,,0.6666666666666666,compromise,Male,27
105,38,,45,0.875,1,1.7,0.866666667,"9,9,9,9,9","7,8,8,9,7","2,1,1,0,2",90,1.3987,70,6.5602,39,1,,,,0.39215686274509803,compromise,Male,27
105,39,,45,1,1,1.6,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",90,1.3502,85,6.7089,90,3,,,,#NAME?,stay,Male,27
105,40,,5,0.5,0,1.9,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",65,1.7504,60,4.0584,50,1,,,,0.3333333333333333,compromise,Male,27
105,41,,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,2.9322,5,7.0936,3,3,,,,0.8823529411764706,compromise,Male,27
105,42,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",85,2.7509,90,4.1421,100,2,,,,0.3333333333333333,compromise,Male,27
105,43,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","6,8,5,7,8","3,1,4,2,1",85,2.6495,75,7.0578,70,2,,,,0.6666666666666666,compromise,Male,27
105,44,,45,0.125,1,2,0.133333333,"9,9,9,9,9","1,3,1,0,1","8,6,8,9,8",15,4.4825,75,6.9418,78,1,,,,0.9523809523809523,compromise,Male,27
105,45,,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,0.7667,15,5.7746,3,2,,,,0.29411764705882354,compromise,Male,27
105,46,,45,0.25,1,1.8,0.244444444,"9,9,9,9,9","1,3,3,3,1","8,6,6,6,8",10,4.9171,10,4.4064,10,2,,,,NA,NA,Male,27
105,47,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","8,7,8,7,9","1,2,1,2,0",85,2.1666,90,6.3151,100,3,,,,0.3333333333333333,compromise,Male,27
105,48,,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","4,0,2,1,4","5,9,7,8,5",15,2.3498,25,4.6582,30,1,,,,0.6666666666666666,compromise,Male,27
105,49,,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.6997,30,4.7259,35,3,,,,0.6666666666666666,compromise,Male,27
105,50,,45,0.5,0,2,0.511111111,"9,9,9,9,9","3,4,6,4,6","6,5,3,5,3",40,1.0328,47,7.2427,55,1,,,,0.4666666666666667,compromise,Male,27
105,51,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","3,3,6,7,4","6,6,3,2,5",50,1.5995,45,4.2759,32,3,,,,0.2777777777777778,compromise,Male,27
105,52,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","4,8,5,6,5","5,1,4,3,4",65,1.4329,70,6.3747,50,2,,,,-0.333333333,stay,Male,27
105,53,,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,2.3665,69,7.093,78,3,,,,0.5,compromise,Male,27
105,54,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,1.7165,75,4.4752,65,3,,,,0.3333333333333333,compromise,Male,27
106,1,,5,0.5,0,2,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",10,4.099,15,3.482,26,2,,,,0.3125,compromise,Female,18
106,2,,45,0.5,0,2,0.511111111,"9,9,9,9,9","5,2,7,4,5","4,7,2,5,4",35,4.099,40,4.249,50,2,,,,0.3333333333333333,compromise,Female,18
106,3,,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","4,7,5,6,6","5,2,4,3,3",30,3.049,35,3.666,47,2,,,,0.29411764705882354,compromise,Female,18
106,4,,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,3.45,15,3.165,30,1,,,,0,stay,Female,18
106,5,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","3,2,2,3,1","6,7,7,6,8",20,3.783,25,2.445,37,3,,,,0.29411764705882354,compromise,Female,18
106,6,,5,0.375,0,2,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",15,5.933,20,2.83,31,2,,,,0.3125,compromise,Female,18
106,7,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","2,2,1,0,1","7,7,8,9,8",15,2.099,15,6.231,0,3,,,,0,stay,Female,18
106,8,,45,0,1,1.7,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",5,1.734,5,2.23,3,3,,,,0,stay,Female,18
106,9,,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","4,3,4,3,3","5,6,5,6,6",20,3.966,25,1.766,35,3,,,,0.3333333333333333,compromise,Female,18
106,10,,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","8,5,4,6,5","1,4,5,3,4",45,3.5,50,2.915,60,3,,,,0.3333333333333333,compromise,Female,18
106,11,,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",15,2.916,15,1.866,30,1,,,,0,stay,Female,18
106,12,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",15,2.767,15,2.515,32,2,,,,0,stay,Female,18
106,13,,5,0.375,1,2,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",20,4.116,35,5.132,64,1,,,,0.3409090909090909,compromise,Female,18
106,14,,5,0.25,0,1.8,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",15,3.299,20,2.596,32,3,,,,0.29411764705882354,compromise,Female,18
106,15,,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",25,3.25,20,2.646,9,1,,,,0.3125,compromise,Female,18
106,16,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","4,1,3,2,1","5,8,6,7,8",20,2.6,20,2.863,35,2,,,,0,stay,Female,18
106,17,,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",15,2.401,20,3.832,30,1,,,,0.3333333333333333,compromise,Female,18
106,18,,5,1,1,1.9,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",35,3.266,35,2.665,100,1,,,,0,stay,Female,18
106,19,,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",25,2.419,30,2.746,41,2,,,,0.3125,compromise,Female,18
106,20,,45,0.125,1,1.5,0.133333333,"9,9,9,9,9","0,1,3,0,2","9,8,6,9,7",30,2.2,30,3.131,29,2,,,,0,stay,Female,18
106,21,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","5,3,2,5,2","4,6,7,4,7",35,3.199,35,1.981,53,2,,,,0,stay,Female,18
106,22,,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,8,7,8,8","1,1,2,1,1",65,2.983,65,2.263,83,1,,,,0,stay,Female,18
106,23,,45,1,1,2,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",85,2.401,85,2.75,85,3,,,,NA,NA,Female,18
106,24,,45,0.25,1,1.8,0.244444444,"9,9,9,9,9","4,0,2,1,4","5,9,7,8,5",35,4.732,35,2.363,37,3,,,,0,stay,Female,18
106,25,,45,0.375,0,2,0.377777778,"9,9,9,9,9","5,2,4,3,3","4,7,5,6,6",40,3.482,40,2.566,25,1,,,,0,stay,Female,18
106,26,,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",20,3.249,20,1.548,35,3,,,,0,stay,Female,18
106,27,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","1,4,2,1,3","8,5,7,8,6",25,2.966,25,2.096,41,1,,,,0,stay,Female,18
106,28,,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",35,2.304,35,1.561,50,2,,,,0,stay,Female,18
106,29,,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","6,5,5,4,3","3,4,4,5,6",45,4.083,45,1.296,60,3,,,,0,stay,Female,18
106,30,,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",25,2.632,25,1.447,8,2,,,,0,stay,Female,18
106,31,,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","7,9,6,8,9","2,0,3,1,0",55,2.116,55,1.646,70,2,,,,0,stay,Female,18
106,32,,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",15,3.718,15,1.813,0,3,,,,0,stay,Female,18
106,33,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","0,1,1,3,1","9,8,8,6,8",35,3.383,30,2.546,20,2,,,,0.3333333333333333,compromise,Female,18
106,34,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","5,7,5,5,6","4,2,4,4,3",58,3.166,58,2.731,75,1,,,,0,stay,Female,18
106,35,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","5,2,7,5,4","4,7,2,4,5",55,2.433,55,2.032,40,1,,,,0,stay,Female,18
106,36,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",45,1.133,45,1.313,60,1,,,,0,stay,Female,18
106,37,,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","7,7,6,6,8","2,2,3,3,1",75,2.115,70,3.997,57,1,,,,0.2777777777777778,compromise,Female,18
106,38,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","7,8,7,9,8","2,1,2,0,1",85,1.168,85,3.03,100,3,,,,0,stay,Female,18
106,39,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","2,0,1,1,2","7,9,8,8,7",40,4.135,35,3.113,25,1,,,,0.3333333333333333,compromise,Female,18
106,40,,5,0.5,1,1.6,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",25,4.134,25,2.148,25,1,,,,NA,NA,Female,18
106,41,,5,0.625,1,1.7,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",15,1.999,15,2.565,16,1,,,,0,stay,Female,18
106,42,,5,0.625,0,1.7,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",45,2.983,50,2.913,61,1,,,,0.3125,compromise,Female,18
106,43,,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","5,5,7,8,9","4,4,2,1,0",75,1.918,70,3.879,59,2,,,,0.3125,compromise,Female,18
106,44,,5,0,1,1.6,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",25,2.75,25,1.516,24,3,,,,0,stay,Female,18
106,45,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","9,6,6,7,6","0,3,3,2,3",65,2.482,65,2.766,83,3,,,,0,stay,Female,18
106,46,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",35,1.767,35,3.351,52,1,,,,0,stay,Female,18
106,47,,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",30,3.621,30,4.794,48,3,,,,0,stay,Female,18
106,48,,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",25,3.251,30,7.647,40,3,,,,0.3333333333333333,compromise,Female,18
106,49,,45,0.875,1,1.7,0.866666667,"9,9,9,9,9","8,7,8,8,8","1,2,1,1,1",65,2.966,55,5.218,21,1,,,,0.22727272727272727,compromise,Female,18
106,50,,5,0,1,1.8,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",25,3.848,25,1.249,25,3,,,,NA,NA,Female,18
106,51,,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",15,2.349,15,2.197,31,2,,,,0,stay,Female,18
106,52,,5,0.5,0,1.7,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",15,2.416,20,1.932,32,3,,,,0.29411764705882354,compromise,Female,18
